NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name, UZA SQ Miles , UZA Population , Service Area Population , Service Area SQ Miles ,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
60101,6101,Denton County Transportation Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEWISVILLE,TX,23500,"Denton--Lewisville, TX", 150.48 ," 429,461 "," 669,186 ", 156 ,2023,9,2023,"34,902","4,615",8,"$12,361.00 ","$251,973.00 ",$54.60 ,$2.68 
60101,6101,Denton County Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEWISVILLE,TX,23500,"Denton--Lewisville, TX", 150.48 ," 429,461 "," 669,186 ", 156 ,2023,9,2023,"2,345,026","1,581,198",1,"$3,509,023.00 ","$8,013,100.00 ",$5.07 ,$2.22 
60101,6101,Denton County Transportation Authority,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEWISVILLE,TX,23500,"Denton--Lewisville, TX", 150.48 ," 429,461 "," 669,186 ", 156 ,2023,9,2023,"10,989,198","239,407",46,"$1,025,537.00 ","$1,042,110.00 ",$4.35 ,$4.28 
60101,6101,Denton County Transportation Authority,YR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEWISVILLE,TX,23500,"Denton--Lewisville, TX", 150.48 ," 429,461 "," 669,186 ", 156 ,2023,9,2023,"3,356,987","225,235",15,"$334,897.00 ","$16,322,003.00 ",$72.47 ,$1.49 
60102,6102,Concho Valley Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN ANGELO,TX,78553,"San Angelo, TX", 49.27 ," 99,982 "," 162,152 "," 15,355 ",2023,9,2023,"1,446,551","68,479",21,"$116,339.00 ","$3,537,393.00 ",$51.66 ,$1.70 
60102,6102,Concho Valley Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAN ANGELO,TX,78553,"San Angelo, TX", 49.27 ," 99,982 "," 162,152 "," 15,355 ",2023,9,2023,"1,341,860","197,157",7,"$81,647.00 ","$1,827,183.00 ",$9.27 ,$0.41 
60103,6103,"Fort Bend County, Texas",CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",RICHMOND,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 822,779 ", 861 ,2023,9,2023,"3,417,086","151,757",23,"$467,615.00 ","$2,425,326.00 ",$15.98 ,$3.08 
60103,6103,"Fort Bend County, Texas",DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",RICHMOND,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 822,779 ", 861 ,2023,9,2023,"1,480,919","113,453",13,"$85,480.00 ","$6,397,823.00 ",$56.39 ,$0.75 
60103,6103,"Fort Bend County, Texas",MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",RICHMOND,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 822,779 ", 861 ,2020,9,2020,"15,515","3,425",5,"$1,795.00 ","$300,111.00 ",$87.62 ,$0.52 
60104,6104,City of Jonesboro ,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",JONESBORO,AR,43345,"Jonesboro, AR", 46.49 ," 73,781 "," 79,846 ", 39 ,2023,12,2023,,,,,,,
60104,6104,City of Jonesboro ,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",JONESBORO,AR,43345,"Jonesboro, AR", 46.49 ," 73,781 "," 79,846 ", 39 ,2023,12,2023,,,,,,,
60107,6107,"Texoma Area Paratransit System, Inc",CB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2015,9,2015,"1,725,000","57,500",30,"$95,057.00 ","$1,935,056.00 ",$33.65 ,$1.65 
60107,6107,"Texoma Area Paratransit System, Inc",CB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2015,9,2015,"1,470,876","5,133",287,"$31,600.00 ","$40,528.00 ",$7.90 ,$6.16 
60107,6107,"Texoma Area Paratransit System, Inc",DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2015,9,2015,"2,229,552","198,914",11,"$570,341.00 ","$12,705,033.00 ",$63.87 ,$2.87 
60107,6107,"Texoma Area Paratransit System, Inc",DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2023,9,2023,"386,785","34,316",11,"$44,078.00 ","$2,772,228.00 ",$80.79 ,$1.28 
60107,6107,"Texoma Area Paratransit System, Inc",MB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2015,9,2015,"629,742","67,689",9,"$285,171.00 ","$945,473.00 ",$13.97 ,$4.21 
60107,6107,"Texoma Area Paratransit System, Inc",MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SHERMAN,TX,81631,"Sherman--Denison, TX", 38.49 ," 66,691 "," 320,535 "," 5,754 ",2012,9,2012,"1,349,920","23,128",58,"$39,450.00 ","$221,463.00 ",$9.58 ,$1.71 
60108,6108,Harris County,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HOUSTON,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 4,780,913 "," 1,703 ",2023,9,2023,"52,994","3,259",16,"$10,421.00 ","$135,135.00 ",$41.47 ,$3.20 
60108,6108,Harris County,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HOUSTON,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 4,780,913 "," 1,703 ",2010,2,2010,"128,250","13,500",10,$0.00 ,"$304,152.00 ",$22.53 ,$0.00 
60108,6108,Harris County,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HOUSTON,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 4,780,913 "," 1,703 ",2023,9,2023,"731,529","60,298",12,"$573,007.00 ","$3,341,507.00 ",$55.42 ,$9.50 
60108,6108,Harris County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HOUSTON,TX,40429,"Houston, TX"," 1,752.69 "," 5,853,575 "," 4,780,913 "," 1,703 ",2023,9,2023,"901,158","133,484",7,"$61,388.00 ","$3,583,014.00 ",$26.84 ,$0.46 
60110,6110,Collin County Committee on Aging,DR,DO,Bus,Inactive,Small Systems Reporter,Private-Non-Profit Corporation,McKinney,TX,52687,"McKinney, TX", 74.10 ," 170,030 "," 121,211 ", 20 ,2012,9,2012,,,,,,,
60110,6110,Collin County Committee on Aging,MB,DO,Bus,Inactive,Small Systems Reporter,Private-Non-Profit Corporation,McKinney,TX,52687,"McKinney, TX", 74.10 ," 170,030 "," 121,211 ", 20 ,2012,9,2012,,,,,,,
60111,6111,Rio Metro Regional Transit District,CB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2019,6,2019,"150,053","8,621",17,"$6,931.00 ","$146,443.00 ",$16.99 ,$0.80 
60111,6111,Rio Metro Regional Transit District,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2023,6,2023,"620,076","36,362",17,$0.00 ,"$1,758,940.00 ",$48.37 ,$0.00 
60111,6111,Rio Metro Regional Transit District,CR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2023,6,2023,"26,779,026","545,942",49,"$936,051.00 ","$44,384,260.00 ",$81.30 ,$1.71 
60111,6111,Rio Metro Regional Transit District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2023,6,2023,"358,856","46,146",8,$0.00 ,"$2,801,227.00 ",$60.70 ,$0.00 
60111,6111,Rio Metro Regional Transit District,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2018,6,2018,"55,516","8,609",6,"$4,650.00 ","$160,246.00 ",$18.61 ,$0.54 
60111,6111,Rio Metro Regional Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2023,6,2023,"135,966","13,611",10,$0.00 ,"$902,942.00 ",$66.34 ,$0.00 
60111,6111,Rio Metro Regional Transit District,MB,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,ALBUQUERQUE,NM,01171,"Albuquerque, NM", 263.07 ," 769,837 "," 982,474 ", 990 ,2011,6,2011,,,,,,,
60113,6113,City of Cleburne,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CLEBURNE,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 171,361 ", 725 ,2023,9,2023,,,,,,,
60113,6113,City of Cleburne,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CLEBURNE,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 171,361 ", 725 ,2011,9,2011,,,,,,,
60114,6114,STAR Transit,CB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 464,887 ", 981 ,2017,8,2017,"360,248","41,987",9,"$10,801.00 ","$805,277.00 ",$19.18 ,$0.26 
60114,6114,STAR Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 464,887 ", 981 ,2023,8,2023,"1,051,626","161,317",7,"$145,463.00 ","$6,433,093.00 ",$39.88 ,$0.90 
60114,6114,STAR Transit,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 464,887 ", 981 ,2023,8,2023,"224,765","31,802",7,"$32,956.00 ","$588,201.00 ",$18.50 ,$1.04 
60115,6115,Public Transit Services,DR,DO,Bus,Active,Small Systems Reporter,Other Publicly-Owned or Privately Chartered Corporation,MINERAL WELLS,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 167,246 "," 1,855 ",2023,8,2023,,,,,,,
60115,6115,Public Transit Services,DR,PT,Bus,Inactive,Small Systems Reporter,Other Publicly-Owned or Privately Chartered Corporation,MINERAL WELLS,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 167,246 "," 1,855 ",2020,8,2020,,,,,,,
60116,6116,"SPAN, Incorporated",DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DENTON,TX,23500,"Denton--Lewisville, TX", 150.48 ," 429,461 "," 859,064 ", 878 ,2023,9,2023,,,,,,,
60124,6124,"vRide, Inc. - El Paso",VP,DO,Bus,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,El Paso,TX,27253,"El Paso, TX--NM", 255.88 ," 854,584 ",,,2015,12,2015,"11,948,550","221,824",54,$0.00 ,$0.00 ,$0.00 ,$0.00 
60127,6127,Plaquemines Parish Government,DR,DO,Bus,Active,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",BELLE CHASSE,LA,62677,"New Orleans, LA", 270.27 ," 963,212 ",,,2023,6,2023,,,,,,,
60127,6127,Plaquemines Parish Government,FB,DO,Ferry,Inactive,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",BELLE CHASSE,LA,62677,"New Orleans, LA", 270.27 ," 963,212 ",,,2021,12,2021,"224,271","448,541",1,"$186,461.00 ","$3,148,551.00 ",$7.02 ,$0.42 
60130,6130,Alamo Area Council of Governments,DR,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",SAN ANTONIO,TX,61948,"New Braunfels, TX", 50.43 ," 100,736 "," 607,539 "," 11,218 ",2023,8,2023,"1,123,225","96,228",12,"$1,512,604.00 ","$5,533,293.00 ",$57.50 ,$15.72 
60130,6130,Alamo Area Council of Governments,MB,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",SAN ANTONIO,TX,61948,"New Braunfels, TX", 50.43 ," 100,736 "," 607,539 "," 11,218 ",2023,8,2023,"270,172","34,316",8,$0.00 ,"$683,893.00 ",$19.93 ,$0.00 
60133,6133,McKinney Avenue Transit Authority,SR,DO,Rail,Active,Full Reporter,Private-Non-Profit Corporation,DALLAS,TX,22042,"Dallas--Fort Worth--Arlington, TX"," 1,746.90 "," 5,732,354 "," 19,942 ", 5 ,2023,12,2023,"455,634","370,528",1,"$32,456.00 ","$2,003,265.00 ",$5.41 ,$0.09 
60134,6134,The Woodlands Township,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRING,TX,87300,"The Woodlands--Conroe, TX", 219.14 ," 402,454 "," 604,068 ", 454 ,2023,12,2023,"10,673,823","279,920",38,"$2,242,003.00 ","$5,072,522.00 ",$18.12 ,$8.01 
60134,6134,The Woodlands Township,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRING,TX,87300,"The Woodlands--Conroe, TX", 219.14 ," 402,454 "," 604,068 ", 454 ,2023,12,2023,"410,202","179,281",2,$0.00 ,"$1,188,807.00 ",$6.63 ,$0.00 
60134,6134,The Woodlands Township,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRING,TX,87300,"The Woodlands--Conroe, TX", 219.14 ," 402,454 "," 604,068 ", 454 ,2020,12,2020,"103,961","40,295",3,$0.00 ,"$928,906.00 ",$23.05 ,$0.00 
60246,6R01-002,Central Arkansas Development Council,DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,BENTON,AR,50392,"Little Rock, AR", 267.82 ," 461,864 "," 546,458 ", 358 ,2023,6,2023,,,,,,,
60269,,Texas State University,MB,PT,Bus,Active,Full Reporter,University,SAN MARCOS,TX,79201,"San Marcos, TX", 24.44 ," 70,801 "," 71,569 ", 23 ,2023,8,2023,"5,321,178","2,080,210",3,$0.00 ,"$5,033,130.00 ",$2.42 ,$0.00 
60270,,City of McKinney,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MCKINNEY,TX,52695,"McKinney--Frisco, TX", 151.64 ," 504,803 "," 54,525 ", 874 ,2023,9,2023,"176,402","14,413",12,"$43,686.00 ","$458,776.00 ",$31.83 ,$3.03 
60270,,City of McKinney,DR,TN,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MCKINNEY,TX,52695,"McKinney--Frisco, TX", 151.64 ," 504,803 "," 54,525 ", 874 ,2023,9,2023,"345,579","45,903",8,"$138,339.00 ","$1,672,304.00 ",$36.43 ,$3.01 
60273,,University of Texas Rio Grande Valley,MB,DO,Bus,Active,Full Reporter,University,Edinburg,TX,52390,"McAllen, TX", 326.22 ," 779,553 "," 539,192 ", 226 ,2023,8,2023,"4,551,456","210,472",22,$0.00 ,"$2,570,960.00 ",$12.22 ,$0.00 
60273,,University of Texas Rio Grande Valley,MB,PT,Bus,Active,Full Reporter,University,Edinburg,TX,52390,"McAllen, TX", 326.22 ," 779,553 "," 539,192 ", 226 ,2023,8,2023,"9,029,307","145,632",62,$0.00 ,"$1,247,557.00 ",$8.57 ,$0.00 
60276,,"Plaquemines Port, Harbor and Terminal District",FB,DO,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Belle Chasse,LA,62677,"New Orleans, LA", 270.27 ," 963,212 "," 26,656 ", 4 ,2023,12,2023,"249,285","555,015",0,"$279,212.00 ","$3,698,646.00 ",$6.66 ,$0.50 
66339,,New Mexico Department of Transportation,VP,PT,Bus,Active,Full Reporter,State Government Unit or Department of Transportation,SANTA FE,NM,47935,"Las Cruces, NM", 64.47 ," 139,338 "," 2,117,522 "," 121,697 ",2023,9,2023,"7,406,078","126,942",58,"$754,106.00 ","$539,270.00 ",$4.25 ,$5.94 
70001,7001,City of Lincoln,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,49933,"Lincoln, NE", 94.17 ," 291,217 "," 294,757 ", 99 ,2023,8,2023,"561,140","91,930",6,"$89,365.00 ","$4,016,898.00 ",$43.70 ,$0.97 
70001,7001,City of Lincoln,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,49933,"Lincoln, NE", 94.17 ," 291,217 "," 294,757 ", 99 ,2010,8,2010,"124,318","21,652",6,"$74,603.00 ","$425,263.00 ",$19.64 ,$3.45 
70001,7001,City of Lincoln,DR,TX,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,49933,"Lincoln, NE", 94.17 ," 291,217 "," 294,757 ", 99 ,2020,8,2020,"30,101","4,712",6,"$16,492.00 ","$173,981.00 ",$36.92 ,$3.50 
70001,7001,City of Lincoln,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,49933,"Lincoln, NE", 94.17 ," 291,217 "," 294,757 ", 99 ,2023,8,2023,"5,728,311","2,020,189",3,"$2,987,431.00 ","$12,854,619.00 ",$6.36 ,$1.48 
70002,7002,Transit Authority of Omaha,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,65269,"Omaha, NE--IA", 270.81 ," 819,508 "," 656,462 ", 237 ,2023,12,2023,"483,410","84,711",6,"$176,377.00 ","$3,562,135.00 ",$42.05 ,$2.08 
70002,7002,Transit Authority of Omaha,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,65269,"Omaha, NE--IA", 270.81 ," 819,508 "," 656,462 ", 237 ,2008,12,2008,"104,357","19,371",5,,"$124,515.00 ",$6.43 ,$0.00 
70002,7002,Transit Authority of Omaha,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,65269,"Omaha, NE--IA", 270.81 ," 819,508 "," 656,462 ", 237 ,2012,12,2012,"114,782","28,321",4,"$26,004.00 ","$260,156.00 ",$9.19 ,$0.92 
70002,7002,Transit Authority of Omaha,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,65269,"Omaha, NE--IA", 270.81 ," 819,508 "," 656,462 ", 237 ,2023,12,2023,"10,911,597","3,229,920",3,"$3,927,073.00 ","$38,292,839.00 ",$11.86 ,$1.22 
70003,7003,City of Springfield,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRINGFIELD,MO,83953,"Springfield, MO", 134.33 ," 282,651 "," 186,106 ", 95 ,2023,9,2023,"107,061","16,052",7,"$22,201.00 ","$1,425,099.00 ",$88.78 ,$1.38 
70003,7003,City of Springfield,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRINGFIELD,MO,83953,"Springfield, MO", 134.33 ," 282,651 "," 186,106 ", 95 ,2023,9,2023,"5,350,279","1,065,650",5,"$776,693.00 ","$10,640,344.00 ",$9.98 ,$0.73 
70005,7005,Kansas City Area Transportation Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"227,856","65,726",3,$0.00 ,"$2,895,296.00 ",$44.05 ,$0.00 
70005,7005,Kansas City Area Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"591,523","80,662",7,"$70,752.00 ","$5,841,363.00 ",$72.42 ,$0.88 
70005,7005,Kansas City Area Transportation Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"2,797,767","291,732",10,"$484,419.00 ","$13,444,093.00 ",$46.08 ,$1.66 
70005,7005,Kansas City Area Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"36,800,284","10,841,740",3,$0.00 ,"$84,183,189.00 ",$7.76 ,$0.00 
70005,7005,Kansas City Area Transportation Authority,RB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"2,834,912","943,703",3,$0.00 ,"$5,630,589.00 ",$5.97 ,$0.00 
70005,7005,Kansas City Area Transportation Authority,VP,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2017,12,2017,"74,256","1,737",43,"$12,473.00 ","$23,354.00 ",$13.45 ,$7.18 
70005,7005,Kansas City Area Transportation Authority,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 621,956 ", 459 ,2023,12,2023,"1,823,230","52,361",35,"$338,320.00 ","$751,239.00 ",$14.35 ,$6.46 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,77770,"St. Louis, MO--IL", 910.37 ," 2,156,323 "," 1,563,103 ", 558 ,2023,6,2023,"3,534,438","295,980",12,"$539,449.00 ","$22,439,438.00 ",$75.81 ,$1.82 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,77770,"St. Louis, MO--IL", 910.37 ," 2,156,323 "," 1,563,103 ", 558 ,,,,,,,,,,
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,77770,"St. Louis, MO--IL", 910.37 ," 2,156,323 "," 1,563,103 ", 558 ,2023,6,2023,"45,652,103","6,885,967",7,"$7,843,139.00 ","$102,561,571.00 ",$14.89 ,$1.14 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,77770,"St. Louis, MO--IL", 910.37 ," 2,156,323 "," 1,563,103 ", 558 ,2023,6,2023,"72,681,739","12,508,857",6,"$11,582,506.00 ","$155,466,760.00 ",$12.43 ,$0.93 
70007,7007,City of Bettendorf,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 39,107 ", 22 ,2021,6,2021,,,,,,,
70007,7007,City of Bettendorf,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 39,107 ", 22 ,2023,6,2023,,,,,,,
70007,7007,City of Bettendorf,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 39,107 ", 22 ,2021,6,2021,,,,,,,
70008,7008,City of Cedar Rapids,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CEDAR RAPIDS,IA,14752,"Cedar Rapids, IA", 86.03 ," 192,844 "," 158,890 ", 78 ,2023,6,2023,"100,320","14,753",7,"$139,369.00 ","$734,662.00 ",$49.80 ,$9.45 
70008,7008,City of Cedar Rapids,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CEDAR RAPIDS,IA,14752,"Cedar Rapids, IA", 86.03 ," 192,844 "," 158,890 ", 78 ,2023,6,2023,"4,624,287","982,336",5,"$321,636.00 ","$8,166,755.00 ",$8.31 ,$0.33 
70009,7009,City of Davenport,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 101,724 ", 26 ,2012,6,2012,,,,,,,
70009,7009,City of Davenport,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 101,724 ", 26 ,2023,6,2023,,,,,,,
70009,7009,City of Davenport,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 101,724 ", 26 ,2012,6,2012,,,,,,,
70010,7010,Des Moines Area Regional Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,2023,6,2023,"792,739","103,354",8,"$646,590.00 ","$5,646,885.00 ",$54.64 ,$6.26 
70010,7010,Des Moines Area Regional Transit Authority,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,2010,6,2010,"79,329","10,808",7,"$222,922.00 ","$273,598.00 ",$25.31 ,$20.63 
70010,7010,Des Moines Area Regional Transit Authority,DR,TN,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,,,,,,,,,,
70010,7010,Des Moines Area Regional Transit Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,2023,6,2023,"58,502","8,046",7,"$5,310.00 ","$231,173.00 ",$28.73 ,$0.66 
